,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,tagCount,likeRatio,commentRatio,titleLength
246,O761YBjGxGA,NeetCode,Number of Ways to Rearrange Sticks With K Sticks Visible - Dynamic Programming - Leetcode 1866,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2

Problem Link: https://leetcode.com/problems/number-of-ways-to-rearrange-sticks-with-k-sticks-visible/

0:00 - Read the problem
1:20 - Drawing Explanation
10:37 - Coding Explanation

leetcode 1866
#python #dynamic #programming
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-16T07:30:01Z,9462,272,0,46,PT14M53S,hd,false,0,28.746565208201226,4.861551469034031,94
247,U2SozAs9RzA,NeetCode,Koko Eating Bananas - Binary Search - Leetcode 875 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2

Problem Link: https://leetcode.com/problems/koko-eating-bananas/
0:00 - Read the problem
1:40 - Intuition
6:55 - Drawing Explanation

12:55 - Coding Explanation

leetcode 875
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#binary #search #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-15T18:30:30Z,109854,2426,0,177,PT15M12S,hd,false,0,22.0838567553298,1.611229449997269,59
248,YPTqKIgVk-k,NeetCode,Top K Frequent Elements - Bucket Sort - Leetcode 347 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2

Problem Link: https://leetcode.com/problems/top-k-frequent-elements/

0:00 - Read the problem
2:58 - Drawing Explanation
9:42 - Coding Explanation

leetcode 347
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#sorted #array  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-14T16:00:17Z,284794,4844,0,340,PT13M13S,hd,false,0,17.008785297443065,1.1938453759559542,61
249,VFskby7lUbw,NeetCode,Burst Baloons - Dynamic Programming - Leetcode 312 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2

Problem Link: https://leetcode.com/problems/burst-balloons/

0:00 - Read the problem
4:13 - Intuition
13:15 - Drawing Explanation
16:55 - Coding Explanation


leetcode 312
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#burst #baloons  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-13T16:00:25Z,43063,989,0,101,PT21M20S,hd,false,0,22.966351624364304,2.345400924227295,59
250,3SJ3pUkPQMc,NeetCode,Best Time to Buy and Sell a Stock II - Leetcode 122 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2

Problem Link: https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/

0:00 - Read the problem
1:10 - Drawing Explanation
4:52 - Coding Explanation

leetcode 122
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency

#sliding #window  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-12T16:00:01Z,49222,1163,0,80,PT6M34S,hd,false,0,23.62764617447483,1.6252895046930236,60
251,dw2nMCxG0ik,NeetCode,Combination Sum IV - Dynamic Programming - Leetcode 377 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2

Problem Link: https://leetcode.com/problems/combination-sum-iv/

0:00 - Read the problem
1:35 - Drawing Explanation
9:37 - Coding Explanation

leetcode 377
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#dynamic #programming  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-11T16:00:33Z,35049,840,0,57,PT11M39S,hd,false,0,23.96644697423607,1.626294616108876,64
252,-RDzMJ33nx8,NeetCode,Distinct Subsequences - Dynamic Programming - Leetcode 115 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2

Problem Link: https://leetcode.com/problems/distinct-subsequences/

0:00 - Read the problem
1:05 - Drawing Explanation
9:00 - Coding Explanation

leetcode 115
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#twitter #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-10T16:00:00Z,29014,688,0,62,PT11M33S,hd,false,0,23.71269042531192,2.136899427862411,67
253,YLesLbNkyjA,NeetCode,Maximum Subarray Min-Product - Monotonic Increasing Stack - Leetcode 1856 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2

Problem Link: https://leetcode.com/problems/maximum-subarray-min-product/

0:00 - Read the problem
2:50 - Intuition
10:45 - Drawing Explanation
18:18 - Coding Explanation


leetcode 1856

#monotonic #stack  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-09T07:00:08Z,23247,424,0,47,PT23M36S,hd,false,0,18.238912547855637,2.021766249408526,82
254,XYi2-LPrwm4,NeetCode,Edit Distance - Dynamic Programming - Leetcode 72 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/edit-distance/

0:00 - Read the problem
1:28 - Explaining Intuition
10:40 - Drawing Explanation
15:28 - Coding Explanation


leetcode 72
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#edit #distance  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-08T16:00:13Z,77837,2034,0,106,PT21M,hd,false,0,26.13153127689916,1.3618202140370261,58
255,8g78yfzMlao,NeetCode,First Missing Positive - Leetcode 41 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Coding Solutions: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
Dynamic Programming Playlist: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
Tree Playlist: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
Linked List Playlist: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/first-missing-positive/

0:00 - Read the problem
1:35 - Drawing Explanation
16:35 - Coding Explanation

leetcode 41
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#sorted #array  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-07T16:00:07Z,74943,1792,0,133,PT21M22S,hd,false,0,23.911506077952577,1.7746820917230428,45
256,HLZLwjzIVGo,NeetCode,Perfect Squares - Dynamic Programming - Leetcode 279 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Coding Solutions: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
Dynamic Programming Playlist: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
Tree Playlist: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
Linked List Playlist: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/perfect-squares/

0:00 - Read the problem
1:05 - Drawing Explanation
11:20 - Coding Explanation

leetcode 279
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#perfect #squares  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-06T16:00:13Z,36335,841,0,46,PT15M12S,hd,false,0,23.145727260217424,1.265996972615935,61
257,jIaA8boiG1s,NeetCode,Plus One - Leetcode 66 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Coding Solutions: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
Dynamic Programming Playlist: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
Tree Playlist: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
Linked List Playlist: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/plus-one/

0:00 - Read the problem
1:40 - Drawing Explanation
4:50 - Coding Explanation

leetcode 66
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#sorted #array  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-05T16:00:16Z,31759,695,0,64,PT8M31S,hd,false,0,21.88356056550899,2.0151768002770867,31
258,5hQ5WWW5awQ,NeetCode,Minimum Interval to Include Each Query - Leetcode 1851 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Coding Solutions: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
Dynamic Programming Playlist: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
Tree Playlist: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
Linked List Playlist: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/minimum-interval-to-include-each-query/

0:00 - Read the problem
4:52 - Drawing Explanation
19:45 - Coding Explanation

leetcode 1851

#query  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-04T16:15:00Z,18323,419,0,28,PT26M23S,hd,false,0,22.867434372100636,1.5281340391857228,63
259,lJwbPZGo05A,NeetCode,Gas Station - Greedy - Leetcode 134 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Coding Solutions: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
Dynamic Programming Playlist: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
Tree Playlist: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
Linked List Playlist: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/gas-station/

0:00 - Read the problem
1:40 - Drawing Explanation
12:15 - Coding Explanation

leetcode 134
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#gas #station  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-03T16:15:03Z,74534,1918,0,121,PT15M47S,hd,false,0,25.733222421981914,1.6234201840770655,44
260,eDtMmysldaw,NeetCode,Splitting a String Into Descending Consecutive Values - Leetcode 1849 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Coding Solutions: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
Dynamic Programming Playlist: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
Tree Playlist: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
Linked List Playlist: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/splitting-a-string-into-descending-consecutive-values/

0:00 - Read the problem
4:50 - Drawing Explanation
7:02 - Coding Explanation

leetcode 1849
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-02T05:30:30Z,12183,279,0,36,PT12M38S,hd,false,0,22.900763358778626,2.9549372075843388,78
261,ahobllKXEEY,NeetCode,Seat Reservation Manager - Leetcode 1845 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Coding Solutions: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
Dynamic Programming Playlist: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
Tree Playlist: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
Linked List Playlist: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/seat-reservation-manager/

0:00 - Read the problem
1:40 - Drawing Explanation
5:32 - Coding Explanation

leetcode 1845
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#min #heap  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-05-01T17:47:29Z,5429,86,0,16,PT7M42S,hd,false,0,15.840854669368207,2.947135752440597,49
262,vRbbcKXCxOw,NeetCode,Same Tree - Leetcode 100 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Coding Solutions: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
Dynamic Programming Playlist: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
Tree Playlist: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
Linked List Playlist: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/same-tree/

0:00 - Read the problem
1:15 - Drawing Explanation
4:27 - Coding Explanation

leetcode 100
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#same #tree  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-04-30T16:30:04Z,75193,1786,0,83,PT7M52S,hd,false,0,23.752210977085635,1.1038261540302954,33
263,EaphyqKU4PQ,NeetCode,Network Delay Time - Dijkstra's algorithm - Leetcode 743,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Coding Solutions: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
Dynamic Programming Playlist: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
Tree Playlist: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
Linked List Playlist: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
Problem Link: https://leetcode.com/problems/network-delay-time/

0:00 - Read the problem
4:37 - Drawing Explanation
14:37 - Coding Explanation

leetcode 743
This question was identified as an interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#sorted #array  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-04-29T16:00:11Z,74573,1587,0,114,PT19M48S,hd,false,0,21.281160741823445,1.5287034181272043,56
